State,Year,Quarter,Type,Name,Registered_users
delhi,2018,4,District,south,344311
delhi,2018,4,District,shahdara,257785
delhi,2019,1,District,west,820526
delhi,2019,1,District,south east delhi,671667
delhi,2019,1,District,north west,583438
delhi,2019,1,District,new delhi,558516
delhi,2019,1,District,central delhi,529918
delhi,2019,1,District,south west,467571
delhi,2019,1,District,north,447987
delhi,2019,1,District,east,439639
delhi,2019,1,District,south,407519
delhi,2019,1,District,shahdara,310351
delhi,2019,2,District,west,919096
delhi,2019,2,District,south east delhi,749218
delhi,2019,2,District,north west,649377
delhi,2019,2,District,new delhi,637526
delhi,2019,2,District,central delhi,596940
delhi,2019,2,District,south west,519422
delhi,2019,2,District,north,502570
delhi,2019,2,District,east,487121
delhi,2019,2,District,south,453829
delhi,2019,2,District,shahdara,352312
delhi,2019,3,District,west,1008836
delhi,2019,3,District,south east delhi,821304
delhi,2019,3,District,north west,709448
delhi,2019,3,District,new delhi,705546
delhi,2019,3,District,central delhi,658985
delhi,2019,3,District,south west,567496
delhi,2019,3,District,north,554029
delhi,2019,3,District,east,532254
delhi,2019,3,District,south,498200
delhi,2019,3,District,shahdara,391827
delhi,2019,4,District,west,1081496
delhi,2019,4,District,south east delhi,883080
delhi,2019,4,District,north west,758620
delhi,2019,4,District,new delhi,757888
delhi,2019,4,District,central delhi,711015
delhi,2019,4,District,south west,605482
delhi,2019,4,District,north,598910
delhi,2019,4,District,east,568283
delhi,2019,4,District,south,533716
delhi,2019,4,District,shahdara,425305
delhi,2020,1,District,west,1160353
delhi,2020,1,District,south east delhi,947535
delhi,2020,1,District,north west,814249
delhi,2020,1,District,new delhi,810489
delhi,2020,1,District,central delhi,765149
delhi,2020,1,District,north,648654
delhi,2020,1,District,south west,644981
delhi,2020,1,District,east,604768
delhi,2020,1,District,south,570329
delhi,2020,1,District,shahdara,460186
delhi,2020,2,District,west,1243875
delhi,2020,2,District,south east delhi,1011931
delhi,2020,2,District,north west,877218
delhi,2020,2,District,new delhi,858515
delhi,2020,2,District,central delhi,821609
delhi,2020,2,District,north,704186
delhi,2020,2,District,south west,688199
delhi,2020,2,District,east,641233
delhi,2020,2,District,south,608062
delhi,2020,2,District,shahdara,498710
delhi,2020,3,District,west,1343895
delhi,2020,3,District,south east delhi,1088989
delhi,2020,3,District,north west,946954
delhi,2020,3,District,new delhi,912051
delhi,2020,3,District,central delhi,888536
delhi,2020,3,District,north,763389
delhi,2020,3,District,south west,739034
delhi,2020,3,District,east,685955
delhi,2020,3,District,south,651616
delhi,2020,3,District,shahdara,543831
delhi,2020,4,District,west,1451042
delhi,2020,4,District,south east delhi,1174221
delhi,2020,4,District,north west,1019187
delhi,2020,4,District,new delhi,971715
delhi,2020,4,District,central delhi,962750
delhi,2020,4,District,north,827019
delhi,2020,4,District,south west,792331
delhi,2020,4,District,east,734091
delhi,2020,4,District,south,699303
delhi,2020,4,District,shahdara,591192
delhi,2021,1,District,west,1559112
delhi,2021,1,District,south east delhi,1260645
delhi,2021,1,District,north west,1094464
delhi,2021,1,District,new delhi,1039016
delhi,2021,1,District,central delhi,1035060
delhi,2021,1,District,north,890194
delhi,2021,1,District,south west,849223
delhi,2021,1,District,east,786308
delhi,2021,1,District,south,749173
delhi,2021,1,District,shahdara,636908
delhi,2021,2,District,west,1666267
delhi,2021,2,District,south east delhi,1346063
delhi,2021,2,District,north west,1170137
delhi,2021,2,District,new delhi,1108471
delhi,2021,2,District,central delhi,1105640
delhi,2021,2,District,north,952374
delhi,2021,2,District,south west,906878
delhi,2021,2,District,east,839185
delhi,2021,2,District,south,799590
delhi,2021,2,District,shahdara,681073
delhi,2021,3,District,west,1785309
delhi,2021,3,District,south east delhi,1441462
delhi,2021,3,District,north west,1254464
delhi,2021,3,District,new delhi,1185588
delhi,2021,3,District,central delhi,1184217
delhi,2021,3,District,north,1022251
delhi,2021,3,District,south west,971552
delhi,2021,3,District,east,898137
delhi,2021,3,District,south,855177
delhi,2021,3,District,shahdara,730209
delhi,2021,4,District,west,1905278
delhi,2021,4,District,south east delhi,1537814
delhi,2021,4,District,north west,1339480
delhi,2021,4,District,central delhi,1263911
delhi,2021,4,District,new delhi,1263818
delhi,2021,4,District,north,1093028
delhi,2021,4,District,south west,1036466
delhi,2021,4,District,east,957392
delhi,2021,4,District,south,911399
delhi,2021,4,District,shahdara,779798
delhi,2022,1,District,west,2017435
delhi,2022,1,District,south east delhi,1628157
delhi,2022,1,District,north west,1419688
delhi,2022,1,District,central delhi,1338465
delhi,2022,1,District,new delhi,1336911
delhi,2022,1,District,north,1159277
delhi,2022,1,District,south west,1097016
delhi,2022,1,District,east,1013024
delhi,2022,1,District,south,963775
delhi,2022,1,District,shahdara,826148
delhi,2022,2,District,west,2124626
delhi,2022,2,District,south east delhi,1714507
delhi,2022,2,District,north west,1496002
delhi,2022,2,District,central delhi,1409776
delhi,2022,2,District,new delhi,1406687
delhi,2022,2,District,north,1222605
delhi,2022,2,District,south west,1155288
delhi,2022,2,District,east,1066632
delhi,2022,2,District,south,1013938
delhi,2022,2,District,shahdara,870461
delhi,2022,3,District,west,2235907
delhi,2022,3,District,south east delhi,1804123
delhi,2022,3,District,north west,1575473
delhi,2022,3,District,central delhi,1483786
delhi,2022,3,District,new delhi,1479669
delhi,2022,3,District,north,1288507
delhi,2022,3,District,south west,1215697
delhi,2022,3,District,east,1121596
delhi,2022,3,District,south,1065631
delhi,2022,3,District,shahdara,917096
delhi,2022,4,District,west,2348063
delhi,2022,4,District,south east delhi,1894776
delhi,2022,4,District,north west,1655730
delhi,2022,4,District,central delhi,1558400
delhi,2022,4,District,new delhi,1552874
delhi,2022,4,District,north,1354521
delhi,2022,4,District,south west,1275864
delhi,2022,4,District,east,1177294
delhi,2022,4,District,south,1117981
delhi,2022,4,District,shahdara,963656
delhi,2023,1,District,west,2453869
delhi,2023,1,District,south east delhi,1980915
delhi,2023,1,District,north west,1731494
delhi,2023,1,District,central delhi,1629248
delhi,2023,1,District,new delhi,1622600
delhi,2023,1,District,north,1416994
delhi,2023,1,District,south west,1333347
delhi,2023,1,District,east,1230290
delhi,2023,1,District,south,1167338
delhi,2023,1,District,shahdara,1007880
delhi,2023,2,District,west,2546575
delhi,2023,2,District,south east delhi,2055408
delhi,2023,2,District,north west,1798636
delhi,2023,2,District,central delhi,1690547
delhi,2023,2,District,new delhi,1682305
delhi,2023,2,District,north,1471979
delhi,2023,2,District,south west,1383364
delhi,2023,2,District,east,1275831
delhi,2023,2,District,south,1209741
delhi,2023,2,District,shahdara,1046614
delhi,2023,3,District,west,2641529
delhi,2023,3,District,south east delhi,2133173
delhi,2023,3,District,north west,1866671
delhi,2023,3,District,central delhi,1754227
delhi,2023,3,District,new delhi,1744588
delhi,2023,3,District,north,1528582
delhi,2023,3,District,south west,1435544
delhi,2023,3,District,east,1322844
delhi,2023,3,District,south,1254751
delhi,2023,3,District,shahdara,1086372
delhi,2023,4,District,west,2732926
delhi,2023,4,District,south east delhi,2207076
delhi,2023,4,District,north west,1933267
delhi,2023,4,District,central delhi,1815323
delhi,2023,4,District,new delhi,1803952
delhi,2023,4,District,north,1583005
delhi,2023,4,District,south west,1484762
delhi,2023,4,District,east,1367614
delhi,2023,4,District,south,1296849
delhi,2023,4,District,shahdara,1124343
delhi,2024,1,District,west,2837958
delhi,2024,1,District,south east delhi,2291746
delhi,2024,1,District,north west,2008098
delhi,2024,1,District,central delhi,1884700
delhi,2024,1,District,new delhi,1871468
delhi,2024,1,District,north,1644670
delhi,2024,1,District,south west,1541622
delhi,2024,1,District,east,1418866
delhi,2024,1,District,south,1345231
delhi,2024,1,District,shahdara,1167913
delhi,2024,2,District,west,2945032
delhi,2024,2,District,south east delhi,2378417
delhi,2024,2,District,north west,2085373
delhi,2024,2,District,central delhi,1956609
delhi,2024,2,District,new delhi,1940666
delhi,2024,2,District,north,1707431
delhi,2024,2,District,south west,1599704
delhi,2024,2,District,east,1471663
delhi,2024,2,District,south,1395197
delhi,2024,2,District,shahdara,1212695
delhi,2024,3,District,west,2715492
delhi,2024,3,District,south east,2262427
delhi,2024,3,District,central delhi,1990109
delhi,2024,3,District,north west,1907401
delhi,2024,3,District,north,1686282
delhi,2024,3,District,new delhi,1633520
delhi,2024,3,District,south west,1419174
delhi,2024,3,District,south,1307337
delhi,2024,3,District,east,1256144
delhi,2024,3,District,shahdara,1189211
delhi,2024,4,District,west,2781222
delhi,2024,4,District,south east,2320701
delhi,2024,4,District,central delhi,2040406
delhi,2024,4,District,north west,1953572
delhi,2024,4,District,north,1727450
delhi,2024,4,District,new delhi,1676758
delhi,2024,4,District,south west,1452225
delhi,2024,4,District,south,1340531
delhi,2024,4,District,east,1285131
delhi,2024,4,District,shahdara,1217468
goa,2018,1,District,north goa,57769
goa,2018,1,District,south goa,34167
goa,2018,2,District,north goa,76192
goa,2018,2,District,south goa,45982
goa,2018,3,District,north goa,95307
goa,2018,3,District,south goa,58495
goa,2018,4,District,north goa,121001
goa,2018,4,District,south goa,74349
goa,2019,1,District,north goa,147802
goa,2019,1,District,south goa,90350
goa,2019,2,District,north goa,173002
goa,2019,2,District,south goa,105938
goa,2019,3,District,north goa,197361
goa,2019,3,District,south goa,119833
goa,2019,4,District,north goa,220385
goa,2019,4,District,south goa,133161
goa,2020,1,District,north goa,244309
goa,2020,1,District,south goa,147591
goa,2020,2,District,north goa,267533
goa,2020,2,District,south goa,163106
goa,2020,3,District,north goa,294195
goa,2020,3,District,south goa,180767
goa,2020,4,District,north goa,326479
goa,2020,4,District,south goa,201105
goa,2021,1,District,north goa,352593
goa,2021,1,District,south goa,217442
goa,2021,2,District,north goa,376703
goa,2021,2,District,south goa,232403
goa,2021,3,District,north goa,403952
goa,2021,3,District,south goa,249506
goa,2021,4,District,north goa,430814
goa,2021,4,District,south goa,266364
goa,2022,1,District,north goa,456250
goa,2022,1,District,south goa,282378
goa,2022,2,District,north goa,480353
goa,2022,2,District,south goa,297426
goa,2022,3,District,north goa,504946
goa,2022,3,District,south goa,312884
goa,2022,4,District,north goa,527826
goa,2022,4,District,south goa,327376
goa,2023,1,District,north goa,550554
goa,2023,1,District,south goa,341631
goa,2023,2,District,north goa,571111
goa,2023,2,District,south goa,354909
goa,2023,3,District,north goa,593176
goa,2023,3,District,south goa,368655
goa,2023,4,District,north goa,613836
goa,2023,4,District,south goa,382087
goa,2024,1,District,north goa,637677
goa,2024,1,District,south goa,397373
goa,2024,2,District,north goa,661408
goa,2024,2,District,south goa,412108
goa,2024,3,District,north goa,589892
goa,2024,3,District,south goa,524142
goa,2024,4,District,north goa,605009
goa,2024,4,District,south goa,538323
gujarat,2018,1,District,ahmadabad,572811
gujarat,2018,1,District,surat,489852
gujarat,2018,1,District,vadodara,205722
gujarat,2018,1,District,rajkot,133017
gujarat,2018,1,District,gandhinagar,118201
gujarat,2018,1,District,bharuch,101575
gujarat,2018,1,District,kachchh,97838
gujarat,2018,1,District,mahesana,97004
gujarat,2018,1,District,banas kantha,93506
gujarat,2018,1,District,bhavnagar,87683
gujarat,2018,2,District,ahmadabad,751746
gujarat,2018,2,District,surat,652372
gujarat,2018,2,District,vadodara,271730
gujarat,2018,2,District,rajkot,174778
gujarat,2018,2,District,gandhinagar,155539
gujarat,2018,2,District,bharuch,134500
gujarat,2018,2,District,kachchh,128064
gujarat,2018,2,District,mahesana,127614
gujarat,2018,2,District,banas kantha,125849
gujarat,2018,2,District,bhavnagar,115812
gujarat,2018,3,District,ahmadabad,919252
gujarat,2018,3,District,surat,808005
gujarat,2018,3,District,vadodara,335125
gujarat,2018,3,District,rajkot,215459
gujarat,2018,3,District,gandhinagar,190882
gujarat,2018,3,District,bharuch,169322
gujarat,2018,3,District,banas kantha,159591
gujarat,2018,3,District,kachchh,158762
gujarat,2018,3,District,mahesana,157274
gujarat,2018,3,District,bhavnagar,141243
gujarat,2018,4,District,ahmadabad,1212636
gujarat,2018,4,District,surat,998807
gujarat,2018,4,District,vadodara,421895
gujarat,2018,4,District,rajkot,260602
gujarat,2018,4,District,gandhinagar,242368
gujarat,2018,4,District,bharuch,211843
gujarat,2018,4,District,banas kantha,197774
gujarat,2018,4,District,kachchh,195295
gujarat,2018,4,District,mahesana,192493
gujarat,2018,4,District,bhavnagar,173699
gujarat,2019,1,District,ahmadabad,1450100
gujarat,2019,1,District,surat,1180819
gujarat,2019,1,District,vadodara,502520
gujarat,2019,1,District,rajkot,304415
gujarat,2019,1,District,gandhinagar,291858
gujarat,2019,1,District,bharuch,252826
gujarat,2019,1,District,banas kantha,239613
gujarat,2019,1,District,kachchh,231871
gujarat,2019,1,District,mahesana,230403
gujarat,2019,1,District,valsad,209477
gujarat,2019,2,District,ahmadabad,1656341
gujarat,2019,2,District,surat,1338584
gujarat,2019,2,District,vadodara,572031
gujarat,2019,2,District,rajkot,345178
gujarat,2019,2,District,gandhinagar,333056
gujarat,2019,2,District,bharuch,284296
gujarat,2019,2,District,banas kantha,271379
gujarat,2019,2,District,kachchh,261458
gujarat,2019,2,District,mahesana,259949
gujarat,2019,2,District,valsad,238764
gujarat,2019,3,District,ahmadabad,1848860
gujarat,2019,3,District,surat,1481391
gujarat,2019,3,District,vadodara,637678
gujarat,2019,3,District,rajkot,384852
gujarat,2019,3,District,gandhinagar,372464
gujarat,2019,3,District,bharuch,315856
gujarat,2019,3,District,banas kantha,301373
gujarat,2019,3,District,mahesana,286652
gujarat,2019,3,District,kachchh,285519
gujarat,2019,3,District,valsad,266134
gujarat,2019,4,District,ahmadabad,2015947
gujarat,2019,4,District,surat,1624077
gujarat,2019,4,District,vadodara,700817
gujarat,2019,4,District,rajkot,426178
gujarat,2019,4,District,gandhinagar,408526
gujarat,2019,4,District,bharuch,350619
gujarat,2019,4,District,banas kantha,339582
gujarat,2019,4,District,mahesana,316985
gujarat,2019,4,District,kachchh,314732
gujarat,2019,4,District,valsad,296977
gujarat,2020,1,District,ahmadabad,2185983
gujarat,2020,1,District,surat,1772703
gujarat,2020,1,District,vadodara,763969
gujarat,2020,1,District,rajkot,469636
gujarat,2020,1,District,gandhinagar,445290
gujarat,2020,1,District,banas kantha,386212
gujarat,2020,1,District,bharuch,384819
gujarat,2020,1,District,mahesana,349897
gujarat,2020,1,District,kachchh,347270
gujarat,2020,1,District,valsad,330053
gujarat,2020,2,District,ahmadabad,2384154
gujarat,2020,2,District,surat,1935894
gujarat,2020,2,District,vadodara,830759
gujarat,2020,2,District,rajkot,522650
gujarat,2020,2,District,gandhinagar,488351
gujarat,2020,2,District,banas kantha,446603
gujarat,2020,2,District,bharuch,423017
gujarat,2020,2,District,mahesana,389562
gujarat,2020,2,District,kachchh,385480
gujarat,2020,2,District,valsad,372771
gujarat,2020,3,District,ahmadabad,2580178
gujarat,2020,3,District,surat,2092712
gujarat,2020,3,District,vadodara,901492
gujarat,2020,3,District,rajkot,573062
gujarat,2020,3,District,gandhinagar,529771
gujarat,2020,3,District,banas kantha,501471
gujarat,2020,3,District,bharuch,462292
gujarat,2020,3,District,mahesana,427950
gujarat,2020,3,District,kachchh,423729
gujarat,2020,3,District,valsad,410740
gujarat,2020,4,District,ahmadabad,2787991
gujarat,2020,4,District,surat,2278232
gujarat,2020,4,District,vadodara,980658
gujarat,2020,4,District,rajkot,627654
gujarat,2020,4,District,gandhinagar,572461
gujarat,2020,4,District,banas kantha,551645
gujarat,2020,4,District,bharuch,508005
gujarat,2020,4,District,kachchh,466855
gujarat,2020,4,District,mahesana,464932
gujarat,2020,4,District,valsad,452628
gujarat,2021,1,District,ahmadabad,2999575
gujarat,2021,1,District,surat,2458596
gujarat,2021,1,District,vadodara,1053954
gujarat,2021,1,District,rajkot,677301
gujarat,2021,1,District,gandhinagar,615315
gujarat,2021,1,District,banas kantha,598384
gujarat,2021,1,District,bharuch,548541
gujarat,2021,1,District,kachchh,505517
gujarat,2021,1,District,mahesana,500511
gujarat,2021,1,District,valsad,489062
gujarat,2021,2,District,ahmadabad,3209841
gujarat,2021,2,District,surat,2633443
gujarat,2021,2,District,vadodara,1127636
gujarat,2021,2,District,rajkot,726817
gujarat,2021,2,District,gandhinagar,658428
gujarat,2021,2,District,banas kantha,645073
gujarat,2021,2,District,bharuch,588777
gujarat,2021,2,District,kachchh,543585
gujarat,2021,2,District,mahesana,536645
gujarat,2021,2,District,valsad,524614
gujarat,2021,3,District,ahmadabad,3445024
gujarat,2021,3,District,surat,2830392
