State,Year,Quarter,Type,Name,Transaction_count,Transaction_amount
assam,2023,3,District,nagaon,9915879,16218655937.0
assam,2023,3,District,cachar,8139863,12475988474.0
assam,2023,3,District,dhubri,7727555,12038352780.0
assam,2023,3,District,kamrup,7313093,10800114027.0
assam,2023,3,District,sonitpur,7184992,9555385617.0
assam,2023,3,District,goalpara,6726109,10895284121.0
assam,2023,3,District,darrang,5522247,8131813482.0
assam,2023,3,District,dibrugarh,5328549,6883206756.0
assam,2023,4,District,kamrup metropolitan,35741066,42066992122.0
assam,2023,4,District,barpeta,15365058,23767852973.0
assam,2023,4,District,nagaon,11620054,19063736023.0
assam,2023,4,District,dhubri,9754250,14883704767.0
assam,2023,4,District,cachar,9259935,14611571234.0
assam,2023,4,District,goalpara,8585082,13668435884.0
assam,2023,4,District,kamrup,8424238,12506756486.0
assam,2023,4,District,sonitpur,8050113,10777430093.0
assam,2023,4,District,darrang,6735425,10599716369.0
assam,2023,4,District,bongaigaon,6225825,9640983542.0
assam,2024,1,District,kamrup metropolitan,37451157,43094133738.0
assam,2024,1,District,barpeta,18751526,29325169669.0
assam,2024,1,District,nagaon,13867011,22200039299.0
assam,2024,1,District,dhubri,12272788,17933300841.0
assam,2024,1,District,goalpara,10539700,16606751899.0
assam,2024,1,District,cachar,10515083,15918343605.0
assam,2024,1,District,kamrup,9838598,14690113788.0
assam,2024,1,District,sonitpur,8762274,11543368894.0
assam,2024,1,District,darrang,8045981,12414085307.0
assam,2024,1,District,bongaigaon,7673311,11757183235.0
assam,2024,2,District,kamrup metropolitan,42068413,44951044581.0
assam,2024,2,District,barpeta,23894445,32381946220.0
assam,2024,2,District,nagaon,18004768,24347912008.0
assam,2024,2,District,dhubri,15564143,19932190084.0
assam,2024,2,District,goalpara,12804082,18135537711.0
assam,2024,2,District,cachar,12374786,16087546868.0
assam,2024,2,District,kamrup,12002142,15801777181.0
assam,2024,2,District,sonitpur,10836139,12766847698.0
assam,2024,2,District,bongaigaon,10017791,13320562909.0
assam,2024,2,District,darrang,9728645,13703424883.0
assam,2024,3,District,kamrup metropolitan,48652507,47984198667.0
assam,2024,3,District,barpeta,21999233,25145976318.0
assam,2024,3,District,dhubri,15695372,17961423365.0
assam,2024,3,District,nagaon,15099246,18821284148.0
assam,2024,3,District,kamrup,14480404,16655188180.0
assam,2024,3,District,cachar,14223337,17083145518.0
assam,2024,3,District,goalpara,12738121,15335058751.0
assam,2024,3,District,sonitpur,10459670,11437696327.0
assam,2024,3,District,bongaigaon,9871350,11006993764.0
assam,2024,3,District,hojai,9556241,10905196100.0
assam,2024,4,District,kamrup metropolitan,52145473,51816279559.0
assam,2024,4,District,barpeta,24798220,28930069019.0
assam,2024,4,District,dhubri,18500778,21619655588.0
assam,2024,4,District,nagaon,16930350,21494769896.0
assam,2024,4,District,cachar,16287428,19773111407.0
assam,2024,4,District,kamrup,16141222,18662571631.0
assam,2024,4,District,goalpara,14939041,18678804394.0
assam,2024,4,District,sonitpur,11375434,12320464475.0
assam,2024,4,District,bongaigaon,11133665,13022142781.0
assam,2024,4,District,hojai,10822136,12433762600.0
bihar,2018,1,District,patna,1197281,1282492050.6392517
bihar,2018,1,District,muzaffarpur,388401,394717112.5966706
bihar,2018,1,District,purbi champaran,254643,264192918.45434487
bihar,2018,1,District,gaya,231873,227470166.1468206
bihar,2018,1,District,samastipur,222241,213634124.82589722
bihar,2018,1,District,darbhanga,217364,224628301.62800157
bihar,2018,1,District,pashchim champaran,215866,236190496.6430267
bihar,2018,1,District,nalanda,208901,190613485.9647957
bihar,2018,1,District,vaishali,201678,211794626.32466358
bihar,2018,1,District,rohtas,201231,181378994.9786085
bihar,2018,2,District,patna,1650942,2328839155.6378717
bihar,2018,2,District,muzaffarpur,554675,841276317.7006266
bihar,2018,2,District,purbi champaran,373033,650452550.5678003
bihar,2018,2,District,gaya,324390,438042055.7809132
bihar,2018,2,District,darbhanga,322140,569573309.6554229
bihar,2018,2,District,samastipur,316985,502582636.03288114
bihar,2018,2,District,vaishali,316405,471071129.4019304
bihar,2018,2,District,nalanda,306468,368156034.4352697
bihar,2018,2,District,pashchim champaran,305553,542379988.9027045
bihar,2018,2,District,madhubani,286112,554829469.6286854
bihar,2018,3,District,patna,3360157,3873142430.776816
bihar,2018,3,District,muzaffarpur,959708,1265457842.0721817
bihar,2018,3,District,gaya,919453,893929004.0264461
bihar,2018,3,District,nalanda,896006,768203889.8354421
bihar,2018,3,District,rohtas,701262,668806719.3479261
bihar,2018,3,District,purbi champaran,544285,921447417.5581727
bihar,2018,3,District,pashchim champaran,427544,778844052.9981706
bihar,2018,3,District,vaishali,427385,660314110.7619169
bihar,2018,3,District,bhagalpur,422204,579615297.8454922
bihar,2018,3,District,darbhanga,413648,764466707.7610799
bihar,2018,4,District,patna,3256138,4907266831.02173
bihar,2018,4,District,muzaffarpur,886640,1682571935.1825838
bihar,2018,4,District,purbi champaran,732175,1458571863.5112107
bihar,2018,4,District,gaya,724866,1079658570.770959
bihar,2018,4,District,nalanda,666931,846144772.7533281
bihar,2018,4,District,pashchim champaran,582470,1215256332.6509814
bihar,2018,4,District,rohtas,534230,818426211.762433
bihar,2018,4,District,samastipur,529944,1020002681.3963063
bihar,2018,4,District,vaishali,522642,964760831.5562136
bihar,2018,4,District,darbhanga,515957,1142706537.988927
bihar,2019,1,District,patna,7894598,11217940482.124462
bihar,2019,1,District,muzaffarpur,1262299,2061506662.05161
bihar,2019,1,District,purbi champaran,1069790,1856147556.1115208
bihar,2019,1,District,gaya,1025084,1460009336.4335551
bihar,2019,1,District,nalanda,946010,1077003028.9911158
bihar,2019,1,District,pashchim champaran,938338,1627339576.7365215
bihar,2019,1,District,rohtas,879724,1104230103.111794
bihar,2019,1,District,samastipur,792952,1239854737.091689
bihar,2019,1,District,darbhanga,763583,1448771357.5992444
bihar,2019,1,District,vaishali,749004,1174950625.584596
bihar,2019,2,District,patna,13421445,26125484618.416542
bihar,2019,2,District,muzaffarpur,1260648,2730311714.0709352
bihar,2019,2,District,purbi champaran,937122,2207821269.5337534
bihar,2019,2,District,gaya,919937,1718017778.5639153
bihar,2019,2,District,pashchim champaran,754956,1807646307.2005067
bihar,2019,2,District,darbhanga,727675,1822608072.2658947
bihar,2019,2,District,nalanda,710450,1254625995.6495633
bihar,2019,2,District,vaishali,706255,1503710719.585722
bihar,2019,2,District,madhubani,689839,1830248520.9448543
bihar,2019,2,District,saran,660816,1511533675.4801161
bihar,2019,3,District,patna,13404838,29128507191.150093
bihar,2019,3,District,muzaffarpur,1526447,2988596103.6486
bihar,2019,3,District,gaya,1275920,1904955491.4095883
bihar,2019,3,District,purbi champaran,1028626,2348550130.6085625
bihar,2019,3,District,vaishali,835929,1574270004.8935204
bihar,2019,3,District,darbhanga,802970,1893397261.696498
bihar,2019,3,District,pashchim champaran,794590,1810006586.8164406
bihar,2019,3,District,saran,768342,1481370486.8404396
bihar,2019,3,District,nalanda,734808,1272371591.0222805
bihar,2019,3,District,madhubani,732727,1815165089.5718448
bihar,2019,4,District,patna,17235243,37707384360.64211
bihar,2019,4,District,muzaffarpur,1900732,4136536726.049083
bihar,2019,4,District,gaya,1627240,2505031784.840474
bihar,2019,4,District,purbi champaran,1432859,3375935181.6552954
bihar,2019,4,District,nalanda,1426896,1803708280.7329946
bihar,2019,4,District,pashchim champaran,1130965,2726720273.8232546
bihar,2019,4,District,rohtas,1129246,1764430308.22368
bihar,2019,4,District,vaishali,1092261,2283531751.166889
bihar,2019,4,District,darbhanga,1059279,2585981569.648556
bihar,2019,4,District,saran,1039542,2265346427.1538324
bihar,2020,1,District,patna,15560992,39935619593.17576
bihar,2020,1,District,muzaffarpur,2083611,4863182774.540835
bihar,2020,1,District,purbi champaran,1671939,4068019841.695636
bihar,2020,1,District,gaya,1524983,2986729749.0724163
bihar,2020,1,District,pashchim champaran,1495660,3918107336.096854
bihar,2020,1,District,darbhanga,1296525,3181062829.7925153
bihar,2020,1,District,siwan,1271446,3110551570.935919
bihar,2020,1,District,madhubani,1264352,3304637932.8787394
bihar,2020,1,District,samastipur,1233758,2987274105.577726
bihar,2020,1,District,vaishali,1177251,2609194507.873907
bihar,2020,2,District,patna,13807801,37859920784.96573
bihar,2020,2,District,muzaffarpur,2572251,5903193156.447356
bihar,2020,2,District,purbi champaran,2357758,5443836316.373771
bihar,2020,2,District,gaya,1972685,4100072381.0730147
bihar,2020,2,District,pashchim champaran,1947807,4653237699.000596
bihar,2020,2,District,madhubani,1777506,4146168147.4088635
bihar,2020,2,District,darbhanga,1660540,3932060943.7239046
bihar,2020,2,District,saran,1590231,3305092760.4327326
bihar,2020,2,District,bhagalpur,1561760,3998834364.7374625
bihar,2020,2,District,samastipur,1536299,3614031763.2833586
bihar,2020,3,District,patna,20716631,53687192629.51601
bihar,2020,3,District,muzaffarpur,3476178,8200376318.760572
bihar,2020,3,District,purbi champaran,3014805,7082795603.42408
bihar,2020,3,District,gaya,2533169,5418904171.855324
bihar,2020,3,District,madhubani,2378853,5502534112.219719
bihar,2020,3,District,darbhanga,2323627,5614591300.218319
bihar,2020,3,District,bhagalpur,2291210,5919155397.532424
bihar,2020,3,District,pashchim champaran,2269399,5255815898.1095295
bihar,2020,3,District,saran,2089459,4722794813.392221
bihar,2020,3,District,vaishali,2036376,4585312142.295209
bihar,2020,4,District,patna,24443301,59562106826.23723
bihar,2020,4,District,muzaffarpur,4970912,12202451465.695423
bihar,2020,4,District,purbi champaran,4295258,11303073256.046879
bihar,2020,4,District,gaya,3671183,8039045789.856663
bihar,2020,4,District,madhubani,3371688,8381284790.639081
bihar,2020,4,District,darbhanga,3297598,8213612835.37384
bihar,2020,4,District,pashchim champaran,3212814,8105523399.184195
bihar,2020,4,District,saran,3186771,7973001812.2863655
bihar,2020,4,District,bhagalpur,2991335,7190986202.2250805
bihar,2020,4,District,siwan,2923089,7277805273.892392
bihar,2021,1,District,patna,41272981,88998693556.23962
bihar,2021,1,District,muzaffarpur,5221017,13070944463.381813
bihar,2021,1,District,purbi champaran,4379932,11804741355.35818
bihar,2021,1,District,gaya,3790466,8943163048.402979
bihar,2021,1,District,bhagalpur,3729907,8757585231.542503
bihar,2021,1,District,darbhanga,3456999,8967471837.097118
bihar,2021,1,District,pashchim champaran,3418382,9047860514.271101
bihar,2021,1,District,madhubani,3251471,8809359759.376596
bihar,2021,1,District,saran,3020459,7424026781.0438
bihar,2021,1,District,samastipur,2833659,7326852418.778886
bihar,2021,2,District,patna,53400850,114936398151.99364
bihar,2021,2,District,muzaffarpur,6872504,17019791090.77851
bihar,2021,2,District,purbi champaran,6300129,15889825388.130198
bihar,2021,2,District,bhagalpur,5068435,11733711173.397738
bihar,2021,2,District,darbhanga,4739297,11767784404.765148
bihar,2021,2,District,gaya,4732185,11427447209.341698
bihar,2021,2,District,siwan,4705097,11418849549.141577
bihar,2021,2,District,madhubani,4695466,11634612114.699203
bihar,2021,2,District,pashchim champaran,4672176,11234841877.680363
bihar,2021,2,District,saran,4392087,10815034968.865551
bihar,2021,3,District,patna,65085179,120377977089.17227
bihar,2021,3,District,muzaffarpur,8663460,19088505213.98187
bihar,2021,3,District,purbi champaran,7528149,17061553144.485748
bihar,2021,3,District,siwan,6975763,14555326812.65278
bihar,2021,3,District,bhagalpur,6299248,12979510129.599648
bihar,2021,3,District,gaya,5929649,12593071265.983114
bihar,2021,3,District,darbhanga,5791524,12557911471.466785
bihar,2021,3,District,pashchim champaran,5626291,12052580759.045246
bihar,2021,3,District,madhubani,5236281,11442243635.127468
bihar,2021,3,District,saran,4909074,10653230755.208593
bihar,2021,4,District,patna,81765610,151293164596.91888
bihar,2021,4,District,muzaffarpur,11287438,25294883682.87165
bihar,2021,4,District,purbi champaran,9979391,22867973830.953423
bihar,2021,4,District,siwan,9398007,20337077706.726944
bihar,2021,4,District,bhagalpur,8447521,17306243345.92068
bihar,2021,4,District,gaya,7707242,16641218690.213781
bihar,2021,4,District,pashchim champaran,7557978,16286679057.963713
bihar,2021,4,District,darbhanga,7502523,16126372900.44347
bihar,2021,4,District,madhubani,7114778,15424171780.635149
bihar,2021,4,District,saran,6615773,15141561808.042286
bihar,2022,1,District,patna,91217400,170738998652.74045
bihar,2022,1,District,muzaffarpur,12910258,29225131277.297173
bihar,2022,1,District,purbi champaran,11934864,27143934069.44426
bihar,2022,1,District,siwan,10720865,22973497584.97813
bihar,2022,1,District,bhagalpur,10073459,20799502004.842934
bihar,2022,1,District,pashchim champaran,9265237,20305406431.09683
bihar,2022,1,District,gaya,9087772,20921479270.866283
bihar,2022,1,District,darbhanga,8600500,18524507492.640186
bihar,2022,1,District,madhubani,8110120,18147098698.577583
bihar,2022,1,District,purnia,7761464,17165083851.272972
bihar,2022,2,District,patna,119754430,215948701155.29102
bihar,2022,2,District,muzaffarpur,16060062,35870055221.49521
bihar,2022,2,District,purbi champaran,14735078,32099286217.64873
bihar,2022,2,District,bhagalpur,13606084,27138540976.036263
bihar,2022,2,District,siwan,13494216,28063144036.921066
bihar,2022,2,District,gaya,10986567,25092417405.414814
bihar,2022,2,District,darbhanga,10725196,23025583344.149986
bihar,2022,2,District,pashchim champaran,10647366,22189359146.473335
bihar,2022,2,District,madhubani,9968959,22075739375.545723
bihar,2022,2,District,purnia,9889577,21758789746.188175
bihar,2022,3,District,patna,188665398,298860414441.2887
bihar,2022,3,District,muzaffarpur,16912765,33481627797.22489
bihar,2022,3,District,purbi champaran,14515173,28167506672.73384
bihar,2022,3,District,samastipur,12531008,23600501220.43035
bihar,2022,3,District,sitamarhi,12134163,22642688423.69205
bihar,2022,3,District,pashchim champaran,11723439,21455732877.10686
bihar,2022,3,District,gaya,11189071,23491978226.50628
bihar,2022,3,District,saran,10802033,20973427431.87491
bihar,2022,3,District,darbhanga,10324556,19863946497.371433
bihar,2022,3,District,madhubani,9999220,19516793344.794163
bihar,2022,4,District,patna,217434851,352393762150.454
bihar,2022,4,District,purbi champaran,19272446,36872763823.28027
bihar,2022,4,District,muzaffarpur,19056253,37684755616.87426
bihar,2022,4,District,gaya,14024331,28395718045.336975
bihar,2022,4,District,pashchim champaran,13798685,25203288880.711174
bihar,2022,4,District,saran,13791757,26710050303.497475
bihar,2022,4,District,vaishali,13468090,26133475409.364243
bihar,2022,4,District,samastipur,13239614,25127091204.346603
bihar,2022,4,District,madhubani,12545809,23814034850.98455
bihar,2022,4,District,siwan,12408052,23745856584.586132
bihar,2023,1,District,patna,69820541,112520666995.0
bihar,2023,1,District,purbi champaran,32313824,60944611798.0
bihar,2023,1,District,muzaffarpur,28886927,56400533688.0
bihar,2023,1,District,pashchim champaran,24252692,44729618090.0
bihar,2023,1,District,gaya,23452237,47501890223.0
bihar,2023,1,District,madhubani,20101659,38852004241.0
bihar,2023,1,District,darbhanga,19794010,37292632745.0
